OID,PID
581,329
581,701
581,823
581,823
581,823
581,349
581,349
581,349
582,739
583,197
583,197
583,301
583,749
583,749
583,749
583,732
583,732
583,732
583,259
583,259
583,259
584,832
584,456
584,787
584,787
584,94
584,94
584,94
585,826
585,826
585,826
586,709
586,889
586,889
586,529
586,529
586,529
586,468
586,468
586,103
586,103
586,103
587,324
587,50
587,340
587,1002
587,1002
588,332
588,332
589,510
589,888
589,888
589,888
590,449
590,449
591,93
591,93
591,893
592,445
592,445
592,445
592,846
592,846
592,903
592,903
592,903
593,843
594,939
594,76
594,817
594,817
594,732
594,948
595,398
596,23
596,23
596,23
596,155
596,385
596,385
596,258
596,258
596,531
596,531
597,639
597,639
597,639
597,833
597,626
597,626
597,626
598,408
599,903
599,903
600,130
600,130
600,393
600,393
600,393
601,374
601,374
601,74
601,586
601,586
601,168
601,338
601,338
601,338
602,1
602,584
602,584
602,584
602,868
602,273
603,789
603,662
603,662
604,352
604,352
604,352
605,871
605,503
605,409
605,811
605,616
606,313
606,313
606,313
606,984
606,984
606,984
606,950
606,542
606,542
606,765
606,765
607,357
607,602
607,218
607,218
607,218
607,569
608,685
608,685
608,685
608,962
608,962
608,962
608,166
608,166
608,166
608,471
608,471
608,471
609,732
609,732
609,732
609,355
609,877
609,877
609,479
610,305
610,157
610,157
611,629
611,629
611,629
611,3
611,3
612,876
612,876
612,990
612,860
612,860
612,860
613,747
613,747
613,603
613,603
613,603
614,862
615,844
615,844
615,844
615,78
615,78
615,819
615,819
615,323
615,323
615,323
615,341
615,341
616,528
617,771
617,418
617,446
617,446
617,446
617,642
618,391
618,461
618,461
618,519
618,502
619,207
619,207
619,205
619,205
619,205
619,87
619,617
619,617
619,276
620,958
620,958
620,648
620,509
620,509
621,119
621,119
621,812
621,812
621,812
622,872
622,872
623,804
624,352
624,352
624,352
624,726
624,726
624,726
625,1001
625,1001
625,1001
625,1007
625,1007
625,188
625,188
625,188
625,939
625,939
626,753
626,753
626,753
626,277
626,277
626,277
626,481
626,481
626,14
626,14
627,3
627,3
627,263
627,263
627,263
627,342
627,342
627,210
627,210
628,391
628,391
628,391
628,676
628,953
628,375
629,749
629,749
629,749
629,685
630,128
630,128
631,72
631,72
631,30
631,30
631,30
631,924
631,924
631,502
631,502
631,502
632,430
633,697
633,697
633,845
633,845
633,932
633,932
633,932
633,1009
633,1009
633,463
633,463
633,463
634,868
634,868
634,868
634,155
634,155
634,789
634,254
634,254
634,254
634,70
634,70
635,192
635,192
635,192
636,243
636,243
636,243
636,878
636,878
636,137
636,137
636,271
636,271
636,271
636,722
637,850
637,850
637,369
637,369
637,369
637,208
637,208
637,208
637,102
638,758
638,758
638,520
638,520
638,520
638,234
638,234
638,655
639,910
640,478
640,267
640,267
640,267
641,837
641,375
642,879
643,693
644,705
644,705
644,466
644,592
644,592
644,531
644,636
645,750
645,750
645,750
646,641
646,641
646,641
646,911
646,479
646,863
647,212
647,212
647,212
647,391
647,391
647,33
647,356
648,320
648,320
648,522
648,956
649,712
649,931
649,931
649,961
649,285
649,285
649,26
649,26
650,830
650,830
650,830
650,775
650,775
650,775
650,817
650,817
650,817
651,987
651,987
651,323
651,18
651,561
651,561
651,561
651,760
651,760
652,640
652,640
652,640
652,903
652,903
652,903
652,387
652,849
653,412
653,412
654,525
654,525
654,525
654,713
655,921
655,117
655,870
655,870
655,870
656,269
656,269
656,438
656,438
657,591
657,591
657,591
658,739
658,739
658,739
659,290
659,290
660,572
660,572
660,572
660,87
660,87
661,302
661,302
661,637
661,637
661,1011
661,1011
662,619
662,315
662,315
662,315
662,997
662,997
662,997
662,877
662,877
662,877
662,848
663,928
663,928
663,928
663,636
663,636
663,636
663,541
663,753
663,74
664,572
664,572
664,572
664,988
664,988
664,509
664,509
664,509
665,625
665,625
665,625
665,805
666,255
666,255
666,255
667,612
667,612
667,30
667,528
667,528
667,528
667,554
667,554
667,554
667,248
667,248
668,938
668,938
668,478
669,877
669,877
670,1013
670,1013
670,547
670,547
670,349
671,889
671,878
671,878
671,878
672,240
672,240
672,240
672,714
672,714
672,714
672,949
672,949
673,403
673,497
673,497
673,497
673,111
673,111
673,111
673,859
673,859
674,328
674,328
674,328
674,221
674,221
675,629
675,629
675,440
675,440
675,980
675,980
675,980
675,74
675,74
675,74
676,249
676,249
676,249
676,471
676,471
676,436
676,436
676,495
677,752
677,752
677,752
677,955
677,932
677,932
677,932
678,86
678,448
678,815
678,815
679,612
679,612
679,555
679,522
679,522
679,522
680,702
680,702
680,702
680,286
680,286
680,286
681,652
681,455
682,3
682,3
682,703
682,118
683,677
683,835
683,835
684,464
685,207
685,207
685,181
685,329
685,68
685,68
685,68
686,606
686,606
686,606
686,608
686,608
686,608
686,170
686,3
686,3
686,3
687,212
687,125
687,125
687,125
687,873
687,128
687,857
688,340
688,946
688,946
688,101
688,962
688,962
689,678
689,678
689,493
689,493
689,493
690,535
690,535
690,535
690,801
690,801
690,685
691,184
691,184
691,184
692,343
692,343
692,917
692,917
692,917
692,171
692,171
692,857
693,191
693,191
693,191
693,377
693,377
693,377
693,562
693,301
693,44
693,44
693,44
694,88
694,88
694,486
694,486
694,486
694,978
694,345
694,597
694,597
695,879
695,732
695,732
695,41
696,462
696,462
696,462
696,249
696,249
696,249
697,523
697,523
698,980
698,886
698,886
698,886
698,677
698,677
698,575
698,26
698,26
698,26
699,901
699,901
699,901
699,689
699,689
699,689
700,571
700,571
700,715
700,8
700,56
700,56
700,56
700,779
701,433
701,433
702,801
702,801
702,156
703,748
703,599
703,599
703,599
703,33
703,691
704,415
704,415
705,41
705,41
706,763
706,763
706,763
706,526
706,783
706,783
706,631
706,631
706,535
706,535
707,197
707,197
707,403
707,403
707,403
708,878
708,214
708,214
708,214
708,220
708,220
709,14
709,14
709,14
709,899
709,382
709,382
709,382
710,75
710,769
710,769
710,157
710,315
710,241
711,729
711,729
711,729
711,13
711,13
711,13
712,214
712,214
712,512
712,512
712,512
712,227
712,227
712,227
712,1019
712,1019
712,1019
713,661
713,661
713,661
713,356
713,356
713,356
714,887
714,887
714,887
714,143
714,143
714,496
714,496
714,496
714,331
714,331
714,331
714,611
714,611
715,550
715,550
715,550
715,194
715,194
715,540
715,540
715,540
715,332
715,218
715,218
716,724
716,724
716,14
716,746
717,252
717,252
717,252
717,199
717,199
717,199
717,939
718,676
718,1006
718,1006
718,557
718,557
718,366
718,366
718,366
719,944
720,33
720,33
720,318
720,452
720,452
720,452
720,485
720,485
720,229
721,953
721,953
721,953
722,259
722,259
722,1010
722,1010
722,1010
722,451
722,740
722,740
722,710
722,710
723,180
723,180
723,180
723,738
723,738
724,458
724,501
724,501
724,670
724,340
724,340
724,340
725,65
725,65
725,494
725,494
725,508
725,508
725,9
725,9
726,676
726,676
726,676
726,162
726,162
726,137
726,137
726,154
726,154
726,856
726,856
726,856
727,312
727,312
727,312
727,726
728,828
728,828
728,828
729,677
729,677
729,648
729,648
730,300
730,333
730,333
730,333
730,447
730,447
730,447
731,576
731,576
731,168
731,771
731,771
732,500
732,500
732,500
732,306
732,306
732,306
732,318
732,367
732,367
732,484
732,484
732,484
733,386
733,386
733,386
733,225
733,5
733,5
733,5
733,982
733,982
733,982
733,791
734,414
734,414
734,351
734,498
734,498
734,498
735,299
735,299
735,299
736,929
736,929
736,929
736,427
736,31
736,268
736,268
737,598
737,126
737,126
737,126
737,184
737,184
737,184
737,390
737,390
738,635
738,635
739,124
739,124
739,874
740,538
740,47
740,295
740,295
740,295
740,575
740,575
740,575
740,948
741,189
741,189
741,189
741,539
741,539
741,539
741,809
741,809
741,809
742,872
742,872
742,903
742,903
742,903
742,243
742,243
743,453
743,872
743,1021
743,1021
743,151
744,78
744,78
744,78
745,787
745,787
745,787
745,249
745,935
745,935
745,312
745,312
746,434
746,434
746,434
747,736
747,736
747,736
748,734
748,734
748,247
748,752
748,999
748,192
748,192
748,192
749,137
749,137
749,853
749,853
749,853
749,156
749,603
750,221
750,221
751,446
751,446
751,87
751,87
751,87
752,133
753,284
753,501
753,763
753,763
753,10
754,415
754,415
754,654
754,654
755,239
755,239
755,784
756,614
756,614
756,801
756,523
756,523
756,523
757,600
757,600
757,128
757,128
757,128
757,491
757,491
757,491
758,529
758,529
758,1016
758,1016
758,1016
758,632
758,632
758,632
758,466
758,466
759,150
759,547
759,547
760,729
760,729
760,729
760,22
760,703
760,703
760,703
760,773
760,743
760,743
760,743
761,953
761,953
761,953
762,73
762,56
762,475
762,475
763,602
763,771
763,508
763,508
763,508
763,75
763,846
763,846
764,959
764,959
765,662
765,662
765,662
765,252
765,252
765,199
765,330
766,452
766,452
766,844
766,844
766,844
766,655
766,655
766,880
766,880
767,789
767,789
767,789
767,387
767,387
767,590
767,590
768,886
768,886
768,139
768,139
768,139
768,749
769,246
769,246
769,44
769,44
769,785
769,786
769,786
769,786
770,657
770,657
770,287
771,344
771,344
771,659
771,404
771,404
771,534
771,534
772,386
772,386
773,1
773,214
773,826
773,826
773,482
773,482
773,482
773,992
773,992
774,6
774,6
774,6
774,747
774,747
774,747
774,952
774,952
774,952
775,579
775,579
775,579
775,820
775,820
775,748
775,748
775,748
775,462
775,462
776,363
776,363
776,363
776,249
776,249
776,172
776,172
777,947
777,947
777,936
777,936
777,936
777,197
777,197
777,197
777,754
777,754
777,754
777,658
777,658
777,658
778,9
778,9
779,893
779,893
779,893
779,428
779,350
779,350
779,350
779,162
779,162
779,162
780,343
780,343
780,343
780,523
780,682
780,924
781,379
782,269
782,269
782,269
782,662
782,662
782,132
782,523
782,523
782,523
782,720
782,720
783,449
784,242
784,242
784,861
784,861
784,861
785,843
785,389
785,389
785,133
785,133
785,746
785,746
785,941
785,941
785,941
786,732
786,732
786,732
786,421
786,421
787,854
787,854
787,581
787,581
787,581
787,966
787,966
787,966
788,734
788,734
788,97
788,97
788,723
788,723
788,723
788,324
788,324
788,324
788,1005
789,97
789,612
789,612
789,612
789,88
789,88
789,88
789,957
789,484
789,484
790,969
791,417
791,417
791,174
791,174
791,486
791,486
791,486
791,958
791,958
791,958
791,988
791,988
791,988
792,461
792,393
792,393
792,324
792,324
792,305
793,234
793,234
793,234
793,762
793,563
794,209
794,333
794,138
794,138
794,379
795,46
795,177
795,177
795,98
795,98
795,1021
795,1021
795,79
795,79
796,1015
796,203
797,562
797,562
797,562
797,231
797,231
798,900
798,900
798,900
798,1022
798,1022
798,1022
798,903
798,903
798,903
798,400
798,400
798,419
799,427
799,567
799,567
799,567
799,64
799,64
799,64
799,234
800,894
800,288
800,288
800,288
800,456
800,456
800,456
801,706
802,88
802,88
802,88
802,630
802,630
802,980
802,980
802,270
803,924
803,620
804,291
804,373
804,970
804,26
804,12
804,12
805,232
805,232
805,232
805,137
805,137
806,274
806,274
806,504
806,504
806,504
807,880
808,619
808,879
808,879
808,879
808,701
808,701
808,701
809,756
809,756
809,756
809,351
809,351
809,351
809,541
809,541
809,541
810,495
810,495
810,495
810,202
811,346
811,346
811,346
811,949
811,949
812,158
813,967
813,967
813,9
813,9
813,9
813,959
813,959
813,959
813,734
813,500
813,500
814,381
815,562
815,599
816,506
816,506
816,840
816,840
816,840
816,325
817,412
817,412
817,513
817,513
817,513
817,668
817,737
817,737
817,737
818,272
818,272
818,847
818,847
818,847
818,497
818,686
818,686
818,686
818,785
819,499
819,844
819,657
819,954
819,20
819,20
819,20
820,391
820,391
820,391
820,91
820,91
820,91
820,883
820,883
820,634
821,523
821,523
821,523
821,265
821,315
822,207
822,576
822,576
822,576
822,697
822,697
822,722
822,309
822,309
822,309
823,691
823,691
823,691
823,72
823,72
823,593
823,593
823,593
823,373
823,785
823,785
824,928
824,928
824,720
824,720
824,610
824,828
825,528
825,528
825,528
825,7
825,78
825,78
825,112
825,112
825,112
825,290
826,519
826,519
826,737
826,737
826,773
826,773
826,612
827,763
827,763
827,763
827,911
827,911
827,911
827,1028
827,1028
827,1028
827,382
828,338
829,771
829,771
829,69
829,97
829,728
829,728
829,728
829,962
829,962
829,962
830,10
830,10
830,10
831,347
831,347
831,347
831,925
832,705
832,705
832,705
833,215
833,215
833,716
833,716
834,408
834,408
835,657
835,657
835,122
835,81
835,193
835,193
835,193
836,501
836,501
836,186
837,552
837,552
837,961
837,961
837,961
837,228
837,228
838,483
838,483
838,825
838,455
838,455
838,449
838,449
839,221
839,221
839,221
839,587
839,587
840,938
840,938
840,876
840,876
840,876
841,327
841,327
841,559
841,559
841,559
841,395
841,395
841,736
841,736
841,736
841,960
842,941
842,941
842,941
842,880
842,487
842,769
842,769
842,769
842,785
842,785
843,783
843,783
843,497
843,497
844,13
844,13
844,13
844,321
844,321
844,321
844,87
844,656
845,558
845,157
846,155
846,576
846,142
847,577
847,577
847,577
847,917
848,844
848,218
848,354
848,354
849,373
849,598
849,598
849,817
849,983
850,472
850,472
850,472
850,905
850,606
851,620
851,620
851,620
851,888
851,888
851,48
852,499
852,499
852,499
852,357
852,357
852,418
852,932
852,932
852,337
852,337
852,337
853,268
853,268
854,613
855,1008
855,1008
855,1008
856,635
856,735
856,703
856,703
856,54
856,142
857,77
857,909
857,53
858,997
858,997
858,997
859,104
859,104
859,535
859,535
859,517
859,517
859,517
860,682
860,750
860,750
860,942
860,942
860,942
860,639
861,41
861,855
861,676
861,676
861,676
861,485
862,812
862,812
862,1012
862,981
862,981
862,981
863,745
863,745
863,1015
863,1015
863,415
863,929
863,929
864,919
864,977
864,977
864,30
864,30
864,30
865,640
865,640
865,640
865,605
866,772
866,378
866,689
866,689
866,832
866,832
866,832
866,134
866,134
866,134
867,605
867,605
867,605
868,289
868,289
868,289
869,824
869,282
869,282
869,282
869,961
869,961
869,321
870,376
870,376
870,376
870,440
870,440
870,440
870,657
870,657
870,657
870,599
870,599
870,599
870,744
870,744
871,78
871,78
871,78
871,678
871,901
871,901
872,822
872,822
872,475
872,475
872,475
872,173
873,74
873,74
873,555
873,915
873,915
873,915
873,43
873,43
874,575
874,575
874,584
874,584
874,1005
874,1005
875,83
875,83
875,83
875,802
875,802
875,802
875,265
875,429
875,429
876,1
876,1
876,1
876,1001
876,1001
876,1001
877,884
877,519
877,519
878,202
878,202
878,202
878,533
878,533
878,373
878,373
878,373
879,479
879,62
879,62
879,62
879,911
879,911
879,45
879,45
879,45
880,62
880,62
880,62
880,881
880,881
880,881
881,861
881,861
881,861
882,246
882,246
882,907
883,843
883,843
883,843
883,58
883,58
883,58
883,402
883,402
883,888
883,888
883,888
884,906
884,906
884,22
884,22
884,22
884,223
884,223
884,223
884,126
884,724
884,724
884,724
885,517
885,517
885,149
885,832
885,832
885,832
885,176
885,176
885,176
886,97
886,97
886,97
886,910
886,714
886,714
886,469
886,469
886,469
886,708
886,708
887,836
887,492
887,492
888,911
888,911
888,379
888,675
889,180
889,180
889,806
889,806
889,806
890,939
890,770
890,770
890,618
890,612
890,612
890,326
891,806
891,806
891,718
891,497
891,427
891,427
891,427
891,253
891,253
892,740
892,740
892,34
892,34
893,10
893,10
893,999
893,33
893,33
893,33
894,414
894,414
894,687
894,687
894,617
894,589
894,589
895,629
896,827
897,755
897,755
897,140
897,140
898,222
898,988
898,988
898,312
898,312
898,989
898,989
898,975
898,975
898,975
899,612
899,612
899,612
899,1017
899,116
899,116
899,653
899,653
900,94
900,611
900,611
900,611
901,542
901,247
901,247
901,247
902,804
902,737
902,737
902,737
902,369
902,369
903,653
903,653
903,653
903,1001
903,1001
903,685
903,685
903,685
903,6
903,6
903,6
903,665
904,306
905,966
906,925
906,621
906,621
906,621
906,782
906,782
906,782
906,1008
907,784
907,784
907,784
907,1023
907,5
907,5
907,756
907,756
908,670
908,486
908,486
908,635
908,635
908,370
908,370
908,370
909,333
909,976
909,976
909,976
909,439
909,194
910,574
910,574
910,910
911,290
911,961
911,961
911,961
911,569
911,569
911,569
912,356
912,356
913,448
913,448
913,995
914,162
914,162
914,162
914,315
914,315
914,315
915,874
915,874
915,874
915,143
915,143
915,143
916,994
916,559
916,559
916,132
916,132
916,104
916,145
917,694
917,967
918,228
918,228
918,228
918,268
918,268
918,479
918,479
918,479
918,803
919,687
920,299
920,299
920,1028
920,1028
920,1028
920,1002
920,1002
920,1002
920,338
920,338
921,1020
921,315
921,315
921,315
921,92
921,92
921,92
921,185
921,185
921,185
921,998
921,998
921,998
922,568
922,568
922,568
922,456
922,456
922,290
922,1021
922,1021
922,633
922,633
922,633
923,839
923,839
923,839
923,765
923,463
923,463
923,997
923,997
924,877
924,166
925,977
925,977
925,951
925,951
925,81
925,81
925,81
925,183
925,183
925,183
926,295
926,295
926,295
926,186
926,186
926,644
926,644
926,851
926,851
926,1028
927,933
927,933
927,805
927,805
927,76
927,76
928,367
928,569
928,499
928,499
928,499
928,655
928,655
928,655
929,864
929,427
929,988
929,322
929,322
929,971
929,971
929,971
930,830
930,830
930,830
930,319
930,319
930,319
931,986
931,810
931,810
931,202
932,67
932,67
932,67
933,474
933,474
933,474
933,485
933,485
933,485
933,794
934,40
934,40
934,40
934,642
934,642
934,642
934,747
934,747
934,747
934,438
934,446
934,446
934,446
935,827
935,827
935,827
935,796
935,796
935,148
935,700
935,700
935,700
935,201
936,878
936,187
937,194
937,194
937,457
937,91
937,91
937,91
937,911
937,911
937,911
938,138
938,138
938,138
938,87
938,973
938,274
938,274
938,274
938,946
938,946
939,849
939,849
939,849
939,433
939,1007
939,993
939,993
939,993
940,627
940,627
941,969
941,969
941,969
941,506
941,506
942,910
942,910
942,910
942,1011
942,1011
942,1011
942,187
942,187
942,187
942,996
942,996
942,996
943,815
943,815
943,193
943,48
943,48
943,48
943,301
943,755
943,755
944,1
944,1
944,634
945,370
946,1022
946,1022
946,1022
946,710
946,710
946,710
946,441
946,61
946,61
947,702
947,702
947,702
947,677
947,938
948,864
948,817
948,817
948,817
949,865
949,378
950,559
950,1024
950,1024
950,1024
950,211
950,211
950,839
950,839
950,839
950,988
950,988
950,988
951,414
951,682
951,494
951,494
952,790
952,790
952,141
952,570
952,570
952,931
953,949
953,949
953,118
953,118
953,118
953,772
953,772
953,188
953,188
953,655
953,655
954,21
954,21
954,129
954,129
954,129
955,405
955,405
955,630
955,404
955,404
955,404
955,559
955,559
955,559
955,952
955,952
955,952
956,419
956,419
956,419
956,457
956,1003
956,1003
957,897
957,933
957,933
957,461
957,461
957,461
957,194
958,500
958,500
